time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,11,10,1,5,0,0,1.402341147800489,0.0,3.7341156274579643,45.45454545454545,0,0,0,0.007632795205216867,22.029372496662216,0.09829064930975294,0,2,0.0,0.0,0,2,1.3067743772416913,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,10
1,30.0,11,11,0,5,0,0,1.3289341210402554,0.0,3.3607645199413354,45.45454545454545,0,0,0,0.0076469777783929075,22.029372496662216,0.19041767155247044,22,2,0.0,0.0,0,2,1.4097499259172506,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,10
2,60.0,17,17,0,6,0,0,2.0215359108339412,0.0,4.166339107820299,35.294117647058826,0,0,0,0.01163686664190332,34.04539385847797,0.21487758363206386,13,4,0.0,0.0,0,4,1.3061040671275135,1,0.8357572999790797,8,1,0.8660254037844387,-0.4999999999999998,10
3,90.0,18,18,0,7,0,0,1.9380890020443897,0.0,4.265701549065965,38.88888888888889,0,0,0,0.012263542046633349,36.048064085447265,0.272677816780581,83,2,0.0,0.0,0,2,0.8878148448805603,2,2.7180397466512884,8,1,0.8660254037844387,-0.4999999999999998,10
4,120.0,13,13,0,5,0,0,1.8013331237789887,0.0,4.286959072135509,38.46153846153847,0,0,0,0.008866464608162134,26.0347129506008,0.1911056940230352,8,3,19.56,19.56,1,3,0.6851258905175932,1,5.925711987534076,8,2,0.8660254037844387,-0.4999999999999998,10
5,150.0,15,15,0,6,0,0,1.9874886822679214,0.0,4.130804718641064,40.0,0,0,0,0.010601123970191993,30.040053404539385,0.20638987728046346,0,3,0.0,0.0,0,3,1.388088048607707,2,2.627019825394669,8,2,0.8660254037844387,-0.4999999999999998,10
6,180.0,9,9,0,7,0,0,0.6229035447370183,0.0,1.8915815108997422,77.77777777777779,0,0,0,0.00744187357755753,18.024032042723633,0.19744768593071235,0,0,0.0,0.0,0,0,0.0,3,6.1562882416214535,8,3,0.8660254037844387,-0.4999999999999998,10
7,210.0,11,11,0,5,0,0,1.3711666504545186,0.0,3.8758950524178424,45.45454545454545,0,0,0,0.007569862362046012,22.029372496662216,0.10183624669356672,21,2,0.36,0.36,1,2,1.5652518769558925,2,5.61462437085414,8,3,0.8660254037844387,-0.4999999999999998,10
8,240.0,12,12,0,6,0,0,1.3366181808249433,0.0,3.3450242097179697,50.0,0,0,0,0.008318574563893776,24.032042723631506,0.2529833135347469,45,5,25.08,25.08,1,5,1.1161155437351882,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,10
9,270.0,9,9,0,6,0,0,0.8971177740990162,0.0,2.8837061673739774,66.66666666666666,0,0,0,0.006212389959371067,18.024032042723633,0.12302407263807749,1,5,4.4,4.4,1,5,1.3237378876624082,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,10
10,300.0,6,6,0,5,0,0,0.3500359755004142,0.0,2.2113586214430736,83.33333333333334,0,0,0,0.00425938504686185,12.016021361815753,0.0058499719228985204,0,1,0.0,0.0,0,1,1.3239005688112684,1,5.68269944227388,8,5,0.8660254037844387,-0.4999999999999998,10
11,330.0,11,9,2,5,0,0,1.2139240389716763,0.0,3.4419770697091567,45.45454545454545,0,0,0,0.008953105378775326,22.029372496662216,0.04147077932569284,0,2,0.0,0.0,0,2,1.5722873475476593,3,5.146726218459218,8,5,0.8660254037844387,-0.4999999999999998,10
12,360.0,17,15,2,9,0,0,1.4620180115599688,0.0,3.266044952903297,52.94117647058824,0,0,0,0.011835141698865322,34.04539385847797,0.3546755356765866,108,1,0.0,0.0,0,1,1.276070686957276,2,4.7072391546692565,8,6,0.8660254037844387,-0.4999999999999998,10
13,390.0,14,14,0,7,0,0,1.318285796627277,0.0,2.892817166868094,50.0,0,0,0,0.00984264668085727,28.037383177570092,0.32177029838046906,28,1,0.0,0.0,0,1,1.5838886441837863,2,3.5170399247213764,8,6,0.8660254037844387,-0.4999999999999998,10
14,420.0,15,15,0,7,0,0,1.507532137285711,0.0,3.3797317140728333,46.666666666666664,0,0,0,0.010518756034141968,30.040053404539385,0.30946611681669495,55,1,0.0,0.0,0,1,1.802641961089221,4,5.1925049687354115,8,7,0.8660254037844387,-0.4999999999999998,10
15,450.0,18,17,1,5,0,0,1.8681187168052782,0.0,3.491334570365574,27.77777777777778,0,0,0,0.012393579892650457,36.048064085447265,0.3397851849146952,6,1,0.0,0.0,0,1,1.811169184934436,3,5.304032119993739,8,7,0.8660254037844387,-0.4999999999999998,10
16,480.0,12,12,0,5,0,0,1.2059086920222581,0.0,3.232966413692277,41.66666666666667,0,0,0,0.008188826257006088,24.032042723631506,0.22576518682017926,62,1,0.0,0.0,0,1,1.4772400826331513,1,4.173512542451461,8,8,0.8660254037844387,-0.4999999999999998,10
17,510.0,15,15,0,5,0,0,1.8186069937908107,0.0,4.112601656052934,33.33333333333333,0,0,0,0.01076945010860244,30.040053404539385,0.16570047154629608,23,1,0.0,0.0,0,1,1.5086207643598777,1,3.9748595253098307,8,8,0.8660254037844387,-0.4999999999999998,10
18,540.0,16,16,0,8,0,0,1.6044873177822294,0.0,3.630492791998403,50.0,0,0,0,0.010997772724811894,32.04272363150868,0.27943117115229826,22,0,0.0,0.0,0,0,0.0,1,2.856812279532317,8,9,0.8660254037844387,-0.4999999999999998,10
19,570.0,12,12,0,6,0,0,1.323837842257078,0.0,3.486529878813377,50.0,0,0,0,0.00843884909450771,24.032042723631506,0.22186114143495947,42,2,0.0,0.0,0,2,1.4745784373865687,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,10
20,600.0,9,9,0,5,0,0,0.8954661885556465,0.0,3.2208282677811826,55.55555555555556,0,0,0,0.006253183554199511,18.024032042723633,0.09161661926561666,0,2,0.0,0.0,0,2,1.4084679733012981,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,10
21,630.0,15,15,0,7,0,0,1.7875780223367066,0.0,4.3141403560432545,46.666666666666664,0,0,0,0.01021142000553177,30.040053404539385,0.18502542901109692,0,4,4.66,8.8,2,4,1.0440184024332866,1,13.20437380399995,8,10,0.8660254037844387,-0.4999999999999998,10
22,660.0,9,9,0,6,0,0,0.5650852528026624,0.0,2.0915734281536076,66.66666666666666,0,0,0,0.008210387721906078,18.024032042723633,0.1268039258143311,0,2,0.9199999999999999,1.68,2,2,1.3641992542221941,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,10
23,690.0,18,18,0,6,0,0,2.610416902893672,0.0,4.76492404214256,33.33333333333333,0,0,0,0.01231950004348304,36.048064085447265,0.23851574903497252,21,1,0.0,0.0,0,1,1.387818602557597,1,5.552650437408556,8,11,0.8660254037844387,-0.4999999999999998,10
24,720.0,11,11,0,6,0,0,1.342271773556768,0.0,3.6453475277052823,54.54545454545454,0,0,0,0.007741955251452081,22.029372496662216,0.1415721145505948,20,4,0.0,0.0,0,4,1.2772216489203225,1,6.02287290706621,8,12,0.8660254037844387,-0.4999999999999998,10
25,750.0,13,13,0,5,0,0,1.8024659183867753,0.0,4.269656085717156,38.46153846153847,0,0,0,0.009096553949358162,26.0347129506008,0.1908116485151745,0,2,0.0,0.0,0,2,1.372753465201782,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,10
26,780.0,14,14,0,6,0,0,1.8609464411575893,0.0,3.670207566365594,42.857142857142854,0,0,0,0.00980330828108115,28.037383177570092,0.3291504384937212,41,2,15.84,15.84,1,2,0.7135623729020755,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,10
27,810.0,11,11,0,6,0,0,1.030504373314686,0.0,2.773511064518502,54.54545454545454,0,0,0,0.00784159687300511,22.029372496662216,0.2996654274991939,58,3,3.6,3.6,1,3,0.6949902593261458,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,10
28,840.0,7,7,0,5,0,0,0.7894211101583157,0.0,2.880306972631595,71.42857142857143,0,0,0,0.005433975620755453,30.0,0.078962128339789,0,2,0.0,0.0,0,2,1.583532074969132,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,10
