time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,9,9,0,5,0,0,0.5379132444362209,0.0,1.919401353659848,55.55555555555556,0,0,0,0.008349017382618413,18.024032042723633,0.14719716698153174,0,3,0.36,0.36,1,3,1.1891541464072322,2,4.468435262415989,8,0,0.8660254037844387,-0.4999999999999998,11
1,30.0,15,15,0,7,0,0,1.9637596192828002,0.0,4.2063609418122105,46.666666666666664,0,0,0,0.012386632717294862,30.040053404539385,0.18950382423685652,0,1,0.0,0.0,0,1,1.0879082902989001,3,8.95600476138216,8,0,0.8660254037844387,-0.4999999999999998,11
2,60.0,18,18,0,5,0,0,2.3354050380386884,0.0,4.5931707186833455,27.77777777777778,0,0,0,0.01482773733280457,36.048064085447265,0.13154925663903477,28,1,0.0,0.0,0,1,1.5274410735375705,1,3.9527100208490404,8,1,0.8660254037844387,-0.4999999999999998,11
3,90.0,15,15,0,9,0,0,1.0764498909244777,0.0,2.4755119328081756,60.0,0,0,0,0.012324706878129544,30.040053404539385,0.33875736620353525,116,2,0.0,0.0,0,2,1.6623546887492322,2,4.979204744884388,8,1,0.8660254037844387,-0.4999999999999998,11
4,120.0,16,16,0,7,0,0,1.6082058559232553,0.0,3.3859763923280397,43.75,0,0,0,0.013061392647986518,32.04272363150868,0.30054761566087623,58,2,0.0,0.0,0,2,1.4967184312230828,2,5.333207462482503,8,2,0.8660254037844387,-0.4999999999999998,11
5,150.0,9,9,0,6,0,0,0.783685130042744,0.0,2.8045328975550214,66.66666666666666,0,0,0,0.007344743839716432,18.024032042723633,0.07542244909551346,10,1,0.0,0.0,0,1,1.142107061183262,1,6.316538763404956,8,2,0.8660254037844387,-0.4999999999999998,11
6,180.0,8,8,0,5,0,0,0.8134677378960391,0.0,2.8702697046321215,62.5,0,0,0,0.006653287564703757,16.02136181575434,0.0970575708572547,0,0,0.0,0.0,0,0,0.0,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,11
7,210.0,11,11,0,5,0,0,1.4848245966938884,0.0,3.8024009169685855,45.45454545454545,0,0,0,0.009035193119772775,22.029372496662216,0.09901078956911989,0,6,1.4,1.4,1,6,1.214038897835453,1,6.131376569559675,8,3,0.8660254037844387,-0.4999999999999998,11
8,240.0,16,16,0,5,0,0,1.4883996972400568,0.0,3.3931604628177454,31.25,0,0,0,0.013232466032271614,32.04272363150868,0.24160663117466666,32,6,0.6,1.0,2,6,1.2972735421496524,2,6.675876995135782,8,4,0.8660254037844387,-0.4999999999999998,11
9,270.0,10,10,0,5,0,0,0.8671416741374315,0.0,2.1297998783284284,50.0,0,0,0,0.00826855028335058,20.026702269692926,0.3810654344225955,85,2,0.0,0.0,0,2,1.5975565753631937,1,7.393863864295525,8,4,0.8660254037844387,-0.4999999999999998,11
10,300.0,13,13,0,5,0,0,1.9507541674848743,0.0,4.134753855366356,38.46153846153847,0,0,0,0.01062462545985863,26.0347129506008,0.2155121435914299,69,2,0.0,0.0,0,2,1.4929030050163141,1,4.38245100311378,8,5,0.8660254037844387,-0.4999999999999998,11
11,330.0,16,16,0,6,0,0,2.111577264107394,0.0,4.409929935573669,37.5,0,0,0,0.013264422034291866,32.04272363150868,0.21133176249771007,11,1,0.0,0.0,0,1,2.146799376132868,2,5.239600684090879,8,5,0.8660254037844387,-0.4999999999999998,11
12,360.0,11,11,0,5,0,0,1.5055983759751022,0.0,3.802180790951735,45.45454545454545,0,0,0,0.00902994615355697,22.029372496662216,0.2301860797556179,18,4,0.0,0.0,0,4,1.5624374708958926,1,6.142752831779444,8,6,0.8660254037844387,-0.4999999999999998,11
13,390.0,7,7,0,4,0,0,1.0031262516609445,0.0,3.6607074580886225,57.14285714285714,0,0,0,0.00575477354033798,14.018691588785046,0.05221549783775049,9,3,6.84,6.84,1,3,1.8841331119350144,2,4.136536208491768,8,6,0.8660254037844387,-0.4999999999999998,11
14,420.0,12,12,0,5,0,0,1.7614312227456193,0.0,3.775160912121847,41.66666666666667,0,0,0,0.009892921392414268,24.032042723631506,0.3150312394906602,30,6,0.92,0.92,1,6,1.409119302860594,1,3.927709680519909,8,7,0.8660254037844387,-0.4999999999999998,11
15,450.0,12,12,0,4,0,0,1.7640082093956826,0.0,3.8621984718467584,33.33333333333333,0,0,0,0.009803794230106959,24.032042723631506,0.15557797685338012,0,4,0.0,0.0,0,4,1.5148630564189356,2,5.5006021822471185,8,7,0.8660254037844387,-0.4999999999999998,11
16,480.0,14,13,1,5,0,0,1.7630662210532895,0.0,3.5301267081736167,35.714285714285715,0,0,0,0.011862688591851541,28.037383177570092,0.3828240551098741,0,2,0.0,0.0,0,2,1.3223903939045265,2,5.873776170715254,8,8,0.8660254037844387,-0.4999999999999998,11
17,510.0,17,16,1,4,0,0,2.590029596800996,0.0,3.9448537276694693,23.52941176470588,0,0,0,0.013797672962498694,34.04539385847797,0.3819982578803868,27,3,0.0,0.0,0,3,1.8443233856219017,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,11
18,540.0,13,13,0,6,0,0,1.6591440906013235,0.0,3.458778565018324,46.15384615384615,0,0,0,0.010538361402317795,26.0347129506008,0.2414315723391503,11,3,0.0,0.0,0,3,1.6954357165670433,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,11
19,570.0,11,11,0,5,0,0,1.134953187554298,0.0,2.8759924440468367,45.45454545454545,0,0,0,0.008978304260268192,22.029372496662216,0.19485085652086034,57,3,0.0,0.0,0,3,1.419208505932223,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,11
20,600.0,18,17,1,6,0,0,2.2157761755547476,0.0,4.11701838320406,33.33333333333333,0,0,0,0.014619092967328407,36.048064085447265,0.21052075106575455,0,1,0.0,0.0,0,1,1.6639515762941501,1,0.6807625481688205,8,10,0.8660254037844387,-0.4999999999999998,11
21,630.0,11,11,0,6,0,0,1.0777130685052145,0.0,2.8140243259287057,54.54545454545454,0,0,0,0.008909397463986524,22.029372496662216,0.24948740287114748,6,6,0.0,0.0,0,6,1.3965632386412634,1,6.547053583229659,8,10,0.8660254037844387,-0.4999999999999998,11
22,660.0,10,10,0,5,0,0,1.1610192520310434,0.0,3.397776688900554,50.0,0,0,0,0.008173681922797127,20.026702269692926,0.09776538454489507,20,7,0.28,0.28,1,7,1.3460798267908973,2,7.874516803351518,8,11,0.8660254037844387,-0.4999999999999998,11
23,690.0,18,18,0,6,0,0,2.2728758365554462,0.0,4.442364801421967,33.33333333333333,0,0,0,0.014661856296592994,36.048064085447265,0.15324941221164448,61,5,0.0,0.0,0,5,1.6405564233086032,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,11
24,720.0,13,13,0,5,0,0,1.3679601264526442,0.0,3.2183086434150927,38.46153846153847,0,0,0,0.010549993574511946,26.0347129506008,0.2460712718683064,1,5,4.92,4.92,1,5,1.4287858217513656,1,5.191317537743299,8,12,0.8660254037844387,-0.4999999999999998,11
25,750.0,10,10,0,6,0,0,0.980255260497507,0.0,2.5439273059910734,60.0,0,0,0,0.008387867606055428,20.026702269692926,0.30440077506296004,0,5,2.4,2.4,1,5,1.2004330795116154,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,11
26,780.0,9,9,0,5,0,0,0.7733641737065824,0.0,2.4182978976065597,55.55555555555556,0,0,0,0.0075356438948423,18.024032042723633,0.17349066197554547,25,4,6.24,6.24,1,4,1.0701034336825557,0,0.0,8,13,0.8660254037844387,-0.4999999999999998,11
27,810.0,11,11,0,7,0,0,0.9574536587771731,0.0,2.5048214939504474,63.63636363636363,0,0,0,0.00905127481023457,22.029372496662216,0.25762249791243735,1,4,0.0,0.0,0,4,1.320797911722953,3,3.964578740176217,8,13,0.8660254037844387,-0.4999999999999998,11
28,840.0,17,16,1,7,0,0,1.5918408035597345,0.0,3.87197122227897,41.17647058823529,0,0,0,0.013897702350505475,34.04539385847797,0.16108105630987488,0,2,0.0,0.0,0,2,1.2656668645721898,3,7.6271541516745085,8,14,0.8660254037844387,-0.4999999999999998,11
29,870.0,18,18,0,9,0,0,1.6301195411352065,0.0,3.042813985428879,50.0,0,0,0,0.014821444451964792,36.048064085447265,0.44357982732636303,67,4,2.96,4.92,2,4,0.9938504938034587,1,4.565768161737158,8,14,0.8660254037844387,-0.4999999999999998,11
30,900.0,7,7,0,5,0,0,1.2664912359907057,0.0,2.4316139002247543,71.42857142857143,0,0,0,0.00698328322523158,269.2307692307692,0.45636398160007485,0,1,1.6,1.6,1,1,0.018562653976886324,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,11
