time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,20,20,0,15,0,0,0.7423217354436269,0.0,2.1663005534723805,75.0,0,0,0,0.008538069849546566,40.05340453938585,0.10877818628625158,0,7,4.3,8.44,2,7,1.32811534844299,4,5.243736019089147,8,0,0.8660254037844387,-0.4999999999999998,18
1,30.0,21,21,0,15,0,0,0.6589344209137861,0.0,1.890765368868344,71.42857142857143,0,0,0,0.008988501351245093,42.05607476635514,0.12743320966166646,0,8,0.0,0.0,0,8,1.3426431005218507,9,3.961333374764493,8,0,0.8660254037844387,-0.4999999999999998,18
2,60.0,20,20,0,15,0,0,0.3868674882883174,0.0,1.4069845146882882,75.0,0,0,0,0.0073861997414527295,40.05340453938585,0.07013242197012474,7,6,5.48,5.48,1,6,1.135528989250384,5,1.6793571768799749,8,1,0.8660254037844387,-0.4999999999999998,18
3,90.0,19,19,0,15,0,0,0.39412896632975447,0.0,1.5462700782759058,78.94736842105263,0,0,0,0.006995659741806245,38.05073431241655,0.08162395841298963,65,7,1.4,1.4,1,7,1.1829447520889114,6,1.758038050196088,8,1,0.8660254037844387,-0.4999999999999998,18
4,120.0,19,19,0,15,0,0,0.4283203173575877,0.0,1.706875877133356,78.94736842105263,0,0,0,0.007038166289449524,38.05073431241655,0.0828903330957781,67,7,0.0,0.0,0,7,1.574591741786025,5,4.4396595649441295,8,2,0.8660254037844387,-0.4999999999999998,18
5,150.0,18,18,0,16,0,0,0.33467243515433165,0.0,1.3104376171380747,88.88888888888889,0,0,0,0.006599929255761452,36.048064085447265,0.10397699449548373,47,13,6.68,9.64,3,13,1.4285351066093201,2,1.220578942962723,8,2,0.8660254037844387,-0.4999999999999998,18
6,180.0,20,20,0,15,0,0,0.35051667865136726,0.0,1.5701283219194961,75.0,0,0,0,0.007383588773703786,40.05340453938585,0.05631261874760963,4,9,7.540000000000001,8.64,2,9,1.31542711271839,7,2.535732949641679,8,3,0.8660254037844387,-0.4999999999999998,18
7,210.0,20,20,0,15,0,0,0.5602722248036337,0.0,2.0752068468289826,75.0,0,0,0,0.007353009850784664,40.05340453938585,0.08535015836707953,29,8,0.32,0.32,1,8,1.4845033596331874,4,5.559459886428341,8,3,0.8660254037844387,-0.4999999999999998,18
8,240.0,19,19,0,16,0,0,0.3389784849880955,0.0,1.540856246469356,84.21052631578947,0,0,0,0.0070607775220732786,38.05073431241655,0.08438685122811794,12,9,0.0,0.0,0,9,1.6106014065540197,4,4.962366599255232,8,4,0.8660254037844387,-0.4999999999999998,18
9,270.0,20,20,0,15,0,0,0.527607342923828,0.0,1.847653642530819,75.0,0,0,0,0.007396946919582652,40.05340453938585,0.1054433154493025,62,11,0.0,0.0,0,11,1.3029735318972218,6,4.570652054175878,8,4,0.8660254037844387,-0.4999999999999998,18
10,300.0,18,18,0,15,0,0,0.45055267548454764,0.0,1.6471187313187838,83.33333333333334,0,0,0,0.006599479274578426,36.048064085447265,0.04958741301061962,0,11,1.66,2.4,2,11,1.2008165141466114,4,6.128908751544866,8,5,0.8660254037844387,-0.4999999999999998,18
11,330.0,17,17,0,15,0,0,0.20021769445683513,0.0,0.9653909245412898,88.23529411764706,0,0,0,0.0062630437648997185,34.04539385847797,0.04140962982042623,0,11,0.3333333333333333,0.48,3,11,1.2014697977427455,5,3.59526921402734,8,5,0.8660254037844387,-0.4999999999999998,18
12,360.0,19,19,0,15,0,0,0.4331883091339222,0.0,1.5698881778706664,78.94736842105263,0,0,0,0.006985660410430162,38.05073431241655,0.09424257819611156,0,9,7.08,7.08,1,9,1.3565537053638559,4,5.158608888624239,8,6,0.8660254037844387,-0.4999999999999998,18
13,390.0,19,19,0,16,0,0,0.38173850696375294,0.0,1.3415383349376546,84.21052631578947,0,0,0,0.006990414178631163,38.05073431241655,0.0865271053068057,0,10,9.32,9.32,1,10,1.3485704960492964,3,4.197925413133193,8,6,0.8660254037844387,-0.4999999999999998,18
14,420.0,17,17,0,13,0,0,0.4585403312477355,0.0,1.717304629794339,76.47058823529412,0,0,0,0.00722670546502524,34.04539385847797,0.04050547611911344,0,8,6.239999999999999,16.56,3,8,1.046533005759106,1,6.945015706430494,8,7,0.8660254037844387,-0.4999999999999998,18
15,450.0,16,16,0,13,0,0,0.2504519228714686,0.0,1.3543605041474032,81.25,0,0,0,0.006840010192768427,32.04272363150868,0.06586965357016213,118,8,5.5,8.52,2,8,1.1355187635387758,4,4.264331871414048,8,7,0.8660254037844387,-0.4999999999999998,18
16,480.0,16,16,0,13,0,0,0.4034038511313149,0.0,1.5494768623034676,81.25,0,0,0,0.006830202633387557,32.04272363150868,0.07690538212105613,0,8,0.0,0.0,0,8,1.4070988732390088,4,2.811048863020813,8,8,0.8660254037844387,-0.4999999999999998,18
17,510.0,17,17,0,13,0,0,0.6270218912041794,0.0,2.1060536729749417,76.47058823529412,0,0,0,0.007249220500668628,34.04539385847797,0.08398696016523875,30,8,14.08,14.08,1,8,1.2556512740332142,3,3.7967643743270787,8,8,0.8660254037844387,-0.4999999999999998,18
18,540.0,19,19,0,13,0,0,0.7360792107355912,0.0,2.1462189347930147,68.42105263157895,0,0,0,0.008042092909245426,38.05073431241655,0.12755469407645562,0,12,2.14,3.36,2,12,1.328183592511308,3,5.202312141900191,8,9,0.8660254037844387,-0.4999999999999998,18
19,570.0,19,19,0,14,0,0,0.4627485653463102,0.0,1.693743147089859,73.68421052631578,0,0,0,0.008109236316809506,38.05073431241655,0.10535841958658548,68,9,30.0,30.0,1,9,1.1228185194104343,6,5.715140685662658,8,9,0.8660254037844387,-0.4999999999999998,18
20,600.0,25,25,0,14,0,0,1.2320584825022738,0.0,2.628586573086113,56.00000000000001,0,0,0,0.010588637146746007,50.06675567423231,0.16945923743439145,32,9,5.28,14.28,3,9,1.363132961968107,6,4.923461721348668,8,10,0.8660254037844387,-0.4999999999999998,18
21,630.0,22,22,0,13,0,0,0.927833758961694,0.0,2.0657166679917585,59.09090909090909,0,0,0,0.009342362407825388,44.05874499332443,0.10644098468927157,45,6,0.8,1.12,2,6,1.2519589410424552,3,5.197785332778,8,10,0.8660254037844387,-0.4999999999999998,18
22,660.0,19,19,0,13,0,0,0.2839695769240671,0.0,1.2117921044750937,68.42105263157895,0,0,0,0.008081617160815163,38.05073431241655,0.07505343512350372,74,5,1.68,1.88,2,5,1.272208601999773,3,5.36962967716587,8,11,0.8660254037844387,-0.4999999999999998,18
23,690.0,18,18,0,13,0,0,0.5390979818620768,0.0,1.8587041200914416,72.22222222222221,0,0,0,0.00766142603168027,36.048064085447265,0.0763167200739563,0,4,0.0,0.0,0,4,1.2139284364130096,2,4.518747579574178,8,11,0.8660254037844387,-0.4999999999999998,18
24,720.0,21,21,0,14,0,0,1.0922506397634226,0.0,2.5336611262813813,66.66666666666666,0,0,0,0.008935330287458874,42.05607476635514,0.13469088532334814,31,8,0.0,0.0,0,8,1.2561672645652107,2,5.070542941566865,8,12,0.8660254037844387,-0.4999999999999998,18
25,750.0,19,19,0,13,0,0,0.5411317070162459,0.0,1.749528373172296,68.42105263157895,0,0,0,0.008100816420407313,38.05073431241655,0.1180212435527931,74,8,0.0,0.0,0,8,1.2679207589267536,0,0.0,8,12,0.8660254037844387,-0.4999999999999998,18
