time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,13,11,2,3,0,0,3.916048669441995,0.0,6.026986592335036,23.076923076923077,0,0,0,0.002273301117852421,26.0347129506008,0.3733269030467254,38,2,0.0,0.0,0,2,1.6453485467901452,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,01
1,30.0,23,21,2,3,0,0,6.421148936143676,4.166136923578004,6.798515727252273,13.043478260869565,0,0,0,0.002857215286809099,46.061415220293725,0.5355220816908335,122,1,9.04,9.04,1,1,0.7013215354255997,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,01
2,60.0,21,21,0,3,0,0,6.900617978437251,6.885531615046148,6.724573556375199,14.285714285714285,0,0,0,0.00280428833324411,42.05607476635514,0.5081382193829759,126,2,5.92,5.92,1,2,1.1865214771225654,0,0.0,8,1,0.8660254037844387,-0.4999999999999998,01
3,90.0,11,9,2,4,0,0,3.59703407422147,0.0,5.758662812432446,36.36363636363637,0,0,0,0.001477595794243914,22.029372496662216,0.44157042658891016,124,0,0.0,0.0,0,0,0.0,0,0.0,8,1,0.8660254037844387,-0.4999999999999998,01
4,120.0,13,12,1,3,0,0,4.350494183622786,0.0,7.088366370300004,23.076923076923077,0,0,0,0.0016953966777587222,26.0347129506008,0.37164596112709336,13,0,0.0,0.0,0,0,0.0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,01
5,150.0,16,14,2,5,0,0,5.652544883630964,0.5811089581137087,6.908919245150003,31.25,0,0,0,0.002082383178764399,32.04272363150868,0.46409680684251975,102,0,0.0,0.0,0,0,0.0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,01
6,180.0,12,11,1,3,0,0,6.048325303373709,0.0,8.098109228834844,25.0,0,0,0,0.0015156803638408974,24.032042723631506,0.33197481752231695,29,0,0.0,0.0,0,0,0.0,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,01
7,210.0,15,15,0,3,0,0,6.421462308103156,0.0,7.533749413104077,20.0,0,0,0,0.0020781582658015102,30.040053404539385,0.3977340594318582,167,0,0.0,0.0,0,0,0.0,1,14.55971449312836,8,3,0.8660254037844387,-0.4999999999999998,01
8,240.0,14,13,1,3,0,0,4.877121467797747,0.0,6.317074109806423,21.428571428571427,0,0,0,0.0018989668279295146,28.037383177570092,0.4172291355853036,41,0,0.0,0.0,0,0,0.0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,01
9,270.0,19,19,0,3,0,0,6.394781789077413,0.0,7.857246633603099,15.789473684210526,0,0,0,0.0022892310198582987,38.05073431241655,0.2781348256396,3,0,0.0,0.0,0,0,0.0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,01
10,300.0,17,16,1,3,0,0,5.101411280565985,0.0,6.376849527936071,17.647058823529413,0,0,0,0.0021581217315480273,34.04539385847797,0.5341656298813886,184,2,0.0,0.0,0,2,1.5687353132356792,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,01
11,330.0,12,12,0,3,0,0,5.446246932127438,0.0,7.538776156025175,25.0,0,0,0,0.0015033339038304577,24.032042723631506,0.290723471221235,65,2,0.0,0.0,0,2,1.5744182553837585,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,01
12,360.0,10,9,1,4,0,0,3.284046401903686,0.0,5.848947156379138,40.0,0,0,0,0.0013040131825339488,20.026702269692926,0.3305016366843797,85,3,2.76,2.76,1,3,1.4667618594020948,1,7.402877772103873,8,6,0.8660254037844387,-0.4999999999999998,01
13,390.0,19,18,1,5,0,0,5.592425085636673,0.8241372075699622,6.5653675181436615,26.31578947368421,0,0,0,0.002347415513781597,38.05073431241655,0.5512662466656969,149,3,1.84,1.84,1,3,1.8141076405302254,1,6.615917337420186,8,6,0.8660254037844387,-0.4999999999999998,01
14,420.0,8,8,0,3,0,0,2.8159833388444473,0.0,5.808891197947202,37.5,0,0,0,0.0010691001966860636,16.02136181575434,0.14752154000272205,6,2,0.0,0.0,0,2,1.8398512598279009,2,7.946093847501752,8,7,0.8660254037844387,-0.4999999999999998,01
15,450.0,17,16,1,3,0,0,6.010049632393192,1.859104670959595,6.591793805043339,17.647058823529413,0,0,0,0.0022498696270546554,34.04539385847797,0.3949346096197935,82,2,0.0,0.0,0,2,2.562119215817814,3,6.217050447284403,8,7,0.8660254037844387,-0.4999999999999998,01
16,480.0,22,19,3,5,0,0,5.519164129478893,1.6969578283386983,6.552110516889563,22.727272727272727,0,0,0,0.0027582401602404783,44.05874499332443,0.5374449354121499,110,0,0.0,0.0,0,0,0.0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,01
17,510.0,16,15,1,3,0,0,6.244638209791948,0.0,7.519507039694337,18.75,0,0,0,0.0030767838518952827,32.04272363150868,0.2500061149920754,14,0,0.0,0.0,0,0,0.0,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,01
18,540.0,10,9,1,3,0,0,4.6541617777599535,0.0,7.19343490853296,30.0,0,0,0,0.001934042006336798,20.026702269692926,0.2643593160257031,8,0,0.0,0.0,0,0,0.0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,01
19,570.0,19,17,2,4,0,0,6.592842947245307,0.0,8.029023906236054,21.052631578947366,0,0,0,0.002475821905286083,38.05073431241655,0.3294182831847532,55,0,0.0,0.0,0,0,0.0,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,01
20,600.0,24,24,0,5,0,0,6.424458240416697,0.0368203212482606,7.313670163400127,20.833333333333336,0,0,0,0.00302163464335531,48.06408544726301,0.35849575891096624,38,1,7.32,7.32,1,1,0.7227890824968504,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,01
21,630.0,19,17,2,6,0,0,5.731155872903604,0.09596089411838554,6.785279464189818,31.57894736842105,0,0,0,0.002407822103927724,38.05073431241655,0.5292145150138283,278,2,21.36,21.36,1,2,0.6791126559411148,1,4.7104200688639715,8,10,0.8660254037844387,-0.4999999999999998,01
22,660.0,15,15,0,3,0,0,6.031124691938093,0.0,6.970854854077858,20.0,0,0,0,0.0020699613995139,30.040053404539385,0.36547496991481315,62,2,0.0,0.0,0,2,1.2369482499762805,1,2.4637172211560867,8,11,0.8660254037844387,-0.4999999999999998,01
23,690.0,12,11,1,3,0,0,3.788038881270563,0.0,5.337524376581602,25.0,0,0,0,0.001695901869238351,24.032042723631506,0.27411026003524835,0,6,4.16,4.84,2,6,1.0738619495775643,1,4.8687911943766515,8,11,0.8660254037844387,-0.4999999999999998,01
24,720.0,15,13,2,3,0,0,5.847839186134206,0.0,6.896270410013632,20.0,0,0,0,0.001840514162413198,30.040053404539385,0.32453043716113833,61,5,0.36,0.36,1,5,1.2902762242059298,1,1.521192960019995,8,12,0.8660254037844387,-0.4999999999999998,01
25,750.0,19,18,1,6,0,0,5.978062987930242,0.04708028991384944,7.128782079168358,31.57894736842105,0,0,0,0.0025932577154470873,38.05073431241655,0.48900842429833274,205,1,0.0,0.0,0,1,1.3188507140931474,1,4.893196133058453,8,12,0.8660254037844387,-0.4999999999999998,01
26,780.0,21,18,3,9,0,0,4.710723688377723,1.5352314510087348,5.799950460470797,42.857142857142854,0,0,0,0.002559234348082614,42.05607476635514,0.5528699018921661,169,0,0.0,0.0,0,0,0.0,1,1.7104921576734242,8,13,0.8660254037844387,-0.4999999999999998,01
27,810.0,17,14,3,3,0,0,5.330092302869746,0.0,5.908813729351765,17.647058823529413,0,0,0,0.0020659078123417955,34.04539385847797,0.5385054652797682,217,1,0.0,0.0,0,1,1.4926878794115541,1,3.4781425348124673,8,13,0.8660254037844387,-0.4999999999999998,01
28,840.0,12,11,1,3,0,0,5.050284457881026,0.0,7.368984623978054,25.0,0,0,0,0.0014624575534283922,24.032042723631506,0.3670890420217383,179,1,0.0,0.0,0,1,1.351900728470301,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,01
29,870.0,12,12,0,3,0,0,5.068187440363195,0.0,6.956001741313355,25.0,0,0,0,0.0023237972909831124,24.032042723631506,0.17199382863746918,4,0,0.0,0.0,0,0,0.0,0,0.0,8,14,0.8660254037844387,-0.4999999999999998,01
30,900.0,15,14,1,4,0,0,5.0704652770571315,0.0032564090652127844,6.682169440584404,26.666666666666668,0,0,0,0.0017860904876678052,30.040053404539385,0.4538336126158221,14,0,0.0,0.0,0,0,0.0,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,01
31,930.0,21,18,3,5,0,0,5.466177921963576,2.4986622252717554,6.175423905197455,23.809523809523807,0,0,0,0.0025440221177993735,42.05607476635514,0.5532785118179987,99,2,6.88,6.88,1,2,1.2181822749646858,0,0.0,8,15,0.8660254037844387,-0.4999999999999998,01
32,960.0,17,13,4,4,0,0,4.468422977941258,0.01852060744144209,6.185269437315336,23.52941176470588,0,0,0,0.0023238060546943427,34.04539385847797,0.38050395631264056,124,2,5.92,6.6,2,2,1.2640093552716503,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,01
33,990.0,21,18,3,4,0,0,6.93077469968214,5.203717453879399,7.078971349412908,19.047619047619047,0,0,0,0.002590265089946375,42.05607476635514,0.4709539520188295,99,0,0.0,0.0,0,0,0.0,0,0.0,8,16,0.8660254037844387,-0.4999999999999998,01
