time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,24,24,0,15,0,0,1.1627475509861986,0.0,2.486393100458751,62.5,0,0,0,0.01222178682373935,48.06408544726301,0.24468242790465036,237,7,1.72,1.72,1,7,1.0776390468137875,6,3.2485675121083717,8,0,0.8660254037844387,-0.4999999999999998,20
1,30.0,18,18,0,12,0,0,0.9597167736104496,0.0,2.3477653843549535,66.66666666666666,0,0,0,0.00919011032563783,36.048064085447265,0.1583407653087812,41,8,0.52,0.52,1,8,1.2525017352301735,4,7.338907299622499,8,0,0.8660254037844387,-0.4999999999999998,20
2,60.0,15,15,0,11,0,0,0.6244091223512038,0.0,1.7762691599955613,73.33333333333333,0,0,0,0.007658079863889957,30.040053404539385,0.15699087766725608,82,5,0.0,0.0,0,5,1.530818396629936,3,4.389124314311954,8,1,0.8660254037844387,-0.4999999999999998,20
3,90.0,11,11,0,10,0,0,0.14486751276591234,0.0,0.8463201851592694,90.9090909090909,0,0,0,0.006214923664274592,22.029372496662216,0.034810666154922135,0,8,0.0,0.0,0,8,1.2843383911306243,6,3.8059492155446963,8,1,0.8660254037844387,-0.4999999999999998,20
4,120.0,19,19,0,11,0,0,1.1748880335243865,0.0,2.502496181951679,57.89473684210527,0,0,0,0.00978026657009044,38.05073431241655,0.20016013679554182,85,7,1.08,1.08,1,7,1.245403458308279,5,3.8171445571610576,8,2,0.8660254037844387,-0.4999999999999998,20
5,150.0,15,15,0,10,0,0,0.6004047891248997,0.0,1.9397286367037205,66.66666666666666,0,0,0,0.007781538499872927,30.040053404539385,0.1067310052878948,32,11,0.6,0.96,2,11,1.4812495821512142,5,5.8054633159761755,8,2,0.8660254037844387,-0.4999999999999998,20
6,180.0,17,17,0,10,0,0,0.7312167099307704,0.0,1.990306967655066,58.82352941176471,0,0,0,0.008805965624113296,34.04539385847797,0.15372565658058723,0,15,2.58,4.76,2,15,1.3515854489975245,6,6.147635819015115,8,3,0.8660254037844387,-0.4999999999999998,20
7,210.0,18,18,0,10,0,0,1.0479383672026688,0.0,1.8616927524135882,55.55555555555556,0,0,0,0.009273210901402594,36.048064085447265,0.17153686931270767,15,8,17.0,17.0,1,8,1.4732091851387097,5,3.4683514197468908,8,3,0.8660254037844387,-0.4999999999999998,20
8,240.0,18,18,0,10,0,0,1.2257821136366134,0.0,2.6260944663972032,55.55555555555556,0,0,0,0.009301134926337738,36.048064085447265,0.1871875679463612,72,7,0.56,0.64,2,7,1.4221384489117075,4,4.557275939286953,8,4,0.8660254037844387,-0.4999999999999998,20
9,270.0,15,15,0,11,0,0,0.7949677095930702,0.0,2.0846259794705495,73.33333333333333,0,0,0,0.0077982163433115625,30.040053404539385,0.17040132388774223,5,6,0.38,0.4,2,6,1.3827980918149034,4,3.1545161783705407,8,4,0.8660254037844387,-0.4999999999999998,20
10,300.0,17,17,0,10,0,0,1.0137653181949136,0.0,2.519467824619091,58.82352941176471,0,0,0,0.008851515513450854,34.04539385847797,0.18756974581223806,138,7,2.0,2.0,1,7,1.3373003643762413,4,3.655030031628824,8,5,0.8660254037844387,-0.4999999999999998,20
11,330.0,14,14,0,10,0,0,0.5123036604355651,0.0,1.8893749045649129,71.42857142857143,0,0,0,0.007314428688273467,28.037383177570092,0.07351874943632564,24,9,0.0,0.0,0,9,1.6910737482097113,7,5.1954209618931735,8,5,0.8660254037844387,-0.4999999999999998,20
12,360.0,22,22,0,10,0,0,1.8580021256805872,0.0,3.044951706469309,45.45454545454545,0,0,0,0.011447499436086696,44.05874499332443,0.22193552910022182,0,4,0.0,0.0,0,4,1.3798211264925369,6,6.329423777833009,8,6,0.8660254037844387,-0.4999999999999998,20
13,390.0,16,16,0,10,0,0,1.1581436190835395,0.0,2.612986494179692,62.5,0,0,0,0.008339796571910382,32.04272363150868,0.11829951594050407,42,2,3.0,3.0,1,2,1.0359099916288184,0,0.0,8,6,0.8660254037844387,-0.4999999999999998,20
14,420.0,18,18,0,13,0,0,0.794747324961629,0.0,2.1417369974921967,72.22222222222221,0,0,0,0.009359927616654162,36.048064085447265,0.17082310592687266,44,4,3.56,3.56,1,4,1.9830252036492073,4,4.864381815483587,8,7,0.8660254037844387,-0.4999999999999998,20
15,450.0,14,14,0,11,0,0,0.38954568477457163,0.0,1.5041922632882752,78.57142857142857,0,0,0,0.0073308071829294545,28.037383177570092,0.07837276468031666,31,2,0.0,0.0,0,2,1.4662848346736443,5,4.909077669346848,8,7,0.8660254037844387,-0.4999999999999998,20
16,480.0,16,16,0,10,0,0,0.7692512186753313,0.0,2.1345104476147694,62.5,0,0,0,0.0068944364727930784,32.04272363150868,0.10984496297143377,65,0,0.0,0.0,0,0,0.0,5,5.5687139954660445,8,8,0.8660254037844387,-0.4999999999999998,20
17,510.0,15,15,0,11,0,0,0.6729400496681355,0.0,2.0626091086092195,73.33333333333333,0,0,0,0.007860140803369461,30.040053404539385,0.14553252942554012,33,5,3.16,3.16,1,5,1.3713715534530118,0,0.0,8,8,0.8660254037844387,-0.4999999999999998,20
18,540.0,12,12,0,11,0,0,0.3181760199684157,0.0,1.3246104644186971,91.66666666666666,0,0,0,0.0062431469647491545,24.032042723631506,0.08724428185265622,62,9,7.279999999999999,8.0,2,9,1.227676737264376,2,3.960902996696935,8,9,0.8660254037844387,-0.4999999999999998,20
19,570.0,18,18,0,12,0,0,1.1607591148889782,0.0,2.370719469357693,66.66666666666666,0,0,0,0.00941548199650379,36.048064085447265,0.20934110505984568,64,7,0.0,0.0,0,7,1.3227837691115296,5,4.747395440734658,8,9,0.8660254037844387,-0.4999999999999998,20
20,600.0,17,17,0,11,0,0,0.9845164871253882,0.0,2.3324263744198372,64.70588235294117,0,0,0,0.007242452264078094,34.04539385847797,0.18341184392702115,53,11,0.0,0.0,0,11,1.3758360303165256,6,3.9261288593830916,8,10,0.8660254037844387,-0.4999999999999998,20
21,630.0,13,13,0,10,0,0,0.5038991516759219,0.0,1.6875261033556839,76.92307692307693,0,0,0,0.006879534962033614,26.0347129506008,0.09669813287679536,59,9,7.84,7.84,1,9,1.5908208032068392,1,7.016487480247718,8,10,0.8660254037844387,-0.4999999999999998,20
22,660.0,18,18,0,10,0,0,1.1767218091923326,0.0,2.658278397369398,55.55555555555556,0,0,0,0.009478734850582341,36.048064085447265,0.26542408700097986,28,6,0.0,0.0,0,6,1.5263480120057322,0,0.0,8,11,0.8660254037844387,-0.4999999999999998,20
23,690.0,15,15,0,10,0,0,0.6126890758860509,0.0,2.1133666589480216,66.66666666666666,0,0,0,0.00794679188534103,30.040053404539385,0.11758909542123018,5,8,0.0,0.0,0,8,1.8323894577413682,2,5.495224555155473,8,11,0.8660254037844387,-0.4999999999999998,20
24,720.0,14,14,0,11,0,0,0.29132129690936087,0.0,1.389216375179948,78.57142857142857,0,0,0,0.0059631960280472525,28.037383177570092,0.09740802280305566,119,5,1.68,1.68,1,5,1.8932124371018928,10,4.427451377588207,8,12,0.8660254037844387,-0.4999999999999998,20
25,750.0,20,20,0,13,0,0,1.146947162115201,0.0,2.551580310197659,65.0,0,0,0,0.009762736820291065,40.05340453938585,0.16927214270123764,53,5,0.0,0.0,0,5,1.5192588229696797,5,3.855317228171744,8,12,0.8660254037844387,-0.4999999999999998,20
26,780.0,17,17,0,12,0,0,0.35629151486733,0.0,1.4170350071763511,70.58823529411765,0,0,0,0.008346858627577815,34.04539385847797,0.10718890123792042,163,8,9.94,17.84,2,8,1.1224571652495083,2,8.656368295815737,8,13,0.8660254037844387,-0.4999999999999998,20
27,810.0,15,15,0,13,0,0,0.270897343377691,0.0,1.2562344360280215,86.66666666666667,0,0,0,0.0073648752596274835,30.040053404539385,0.07658071730877611,67,9,7.82,11.28,2,9,1.1731392261543132,3,4.715394751908372,8,13,0.8660254037844387,-0.4999999999999998,20
28,840.0,15,15,0,12,0,0,0.470654380878503,0.0,1.8325527789030218,80.0,0,0,0,0.007351948268083198,30.040053404539385,0.046230270876571056,0,3,0.0,0.0,0,3,1.3431478590583283,3,7.441843371322871,8,14,0.8660254037844387,-0.4999999999999998,20
29,870.0,17,17,0,12,0,0,0.6759721382815533,0.0,2.279418026445726,70.58823529411765,0,0,0,0.008318773544623573,34.04539385847797,0.09648216061040153,41,9,1.12,1.12,1,9,1.4647427151452237,6,6.4015968930483025,8,14,0.8660254037844387,-0.4999999999999998,20
30,900.0,18,18,0,12,0,0,0.4654655813606949,0.0,1.6337991096512614,66.66666666666666,0,0,0,0.00878174433001537,36.048064085447265,0.1018081094846362,51,8,2.24,2.24,1,8,1.5807414686565535,3,5.201143328898064,8,15,0.8660254037844387,-0.4999999999999998,20
31,930.0,19,19,0,13,0,0,0.8421412665718927,0.0,2.1735837840736867,68.42105263157895,0,0,0,0.009319002070041977,38.05073431241655,0.1995151355162714,113,6,6.72,6.72,1,6,1.2289604402758985,2,3.242181208255228,8,15,0.8660254037844387,-0.4999999999999998,20
32,960.0,16,16,0,12,0,0,0.38374614613503194,0.0,1.6465440708603611,75.0,0,0,0,0.007855866943602649,32.04272363150868,0.09740314772811133,76,5,2.84,2.84,1,5,1.2582113048683699,2,5.002276084753397,8,16,0.8660254037844387,-0.4999999999999998,20
33,990.0,15,15,0,14,0,0,0.2980663960419736,0.0,1.2729909481343071,93.33333333333333,0,0,0,0.0073648752596274835,30.040053404539385,0.08578224749679844,6,9,5.84,5.84,1,9,1.3383916268236105,3,4.309862429972989,8,16,0.8660254037844387,-0.4999999999999998,20
34,1020.0,18,18,0,12,0,0,0.7910796274164013,0.0,2.228901972709043,66.66666666666666,0,0,0,0.008725396702625255,36.048064085447265,0.09778107384159516,14,5,16.2,16.2,1,5,1.3718189021429923,4,6.751243200048208,8,17,0.8660254037844387,-0.4999999999999998,20
35,1050.0,20,20,0,12,0,0,0.9196509436191571,0.0,2.046380159631224,60.0,0,0,0,0.009201086102550216,40.05340453938585,0.15265998538110515,71,7,15.02,27.32,2,7,1.2897925247014292,7,5.464363085886039,8,17,0.8660254037844387,-0.4999999999999998,20
36,1080.0,18,18,0,14,0,0,0.46278039803753723,0.0,1.5341566434542249,77.77777777777779,0,0,0,0.007729607828789753,36.048064085447265,0.123504118401107,84,10,10.52,17.2,2,10,1.2388204466303876,7,4.447843631505282,8,18,0.8660254037844387,-0.4999999999999998,20
37,1110.0,17,17,0,13,0,0,0.43277903019135194,0.0,1.561582639529422,76.47058823529412,0,0,0,0.008346858627577815,34.04539385847797,0.08992958093735631,21,9,0.8,0.8,1,9,1.278513246552426,12,3.606999680329652,8,18,0.8660254037844387,-0.4999999999999998,20
38,1140.0,16,16,0,12,0,0,0.45824772233594896,0.0,1.6809694922121663,75.0,0,0,0,0.006826135100650865,32.04272363150868,0.0827828840321599,74,7,1.6,1.6,1,7,1.4207034758815569,6,5.835984147939997,8,19,0.8660254037844387,-0.4999999999999998,20
39,1170.0,17,17,0,13,0,0,0.6094951570700472,0.0,1.8873678910840395,76.47058823529412,0,0,0,0.008346858627577815,34.04539385847797,0.07640204919162517,0,7,12.6,12.6,1,7,1.9394689880502913,4,5.715686947557636,8,19,0.8660254037844387,-0.4999999999999998,20
40,1200.0,21,21,0,15,0,0,1.0219817693548983,0.0,2.3583832612609923,71.42857142857143,0,0,0,0.010196751971294663,42.05607476635514,0.20848287587702496,70,7,0.0,0.0,0,7,1.7013047698061843,2,2.7081239086646076,8,20,0.8660254037844387,-0.4999999999999998,20
41,1230.0,20,20,0,12,0,0,0.7525016439772083,0.0,2.129587703631947,60.0,0,0,0,0.009814705839056885,40.05340453938585,0.06987202743654988,0,8,0.0,0.0,0,8,1.352594884215107,3,6.109624285913202,8,20,0.8660254037844387,-0.4999999999999998,20
