time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,15,15,0,11,0,0,0.5499884500231252,0.0,2.0641359349127684,73.33333333333333,0,0,0,0.008130856450431725,30.040053404539385,0.06981935307362593,19,2,0.0,0.0,0,2,1.8035350994443453,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,19
1,30.0,15,15,0,11,0,0,0.6275532226119505,0.0,2.1490345021157378,73.33333333333333,0,0,0,0.008212630951908035,30.040053404539385,0.1217686191834338,66,3,4.12,4.12,1,3,1.087679219196164,2,7.4713350711585305,8,0,0.8660254037844387,-0.4999999999999998,19
2,60.0,20,20,0,13,0,0,0.9756825400747319,0.0,2.32067730110459,65.0,0,0,0,0.00867046331156682,40.05340453938585,0.18918533163687912,28,14,3.433333333333333,8.28,6,14,1.1593616626521288,1,7.954249670400325,8,1,0.8660254037844387,-0.4999999999999998,19
3,90.0,20,20,0,14,0,0,0.767125651876641,0.0,1.8648381399189626,70.0,0,0,0,0.01092817217947526,40.05340453938585,0.20713358667297294,130,18,1.6933333333333331,4.08,6,18,1.5718245813055383,1,3.009581675058186,8,1,0.8660254037844387,-0.4999999999999998,19
4,120.0,17,17,0,12,0,0,0.8058403034901971,0.0,2.281990605843253,70.58823529411765,0,0,0,0.0074164575352048045,34.04539385847797,0.11397204432247589,0,11,0.2,0.2,1,11,1.5556914427970714,4,5.47390363170059,8,2,0.8660254037844387,-0.4999999999999998,19
5,150.0,14,14,0,11,0,0,0.15823632763289774,0.0,1.0221901007833716,78.57142857142857,0,0,0,0.007710225132300575,28.037383177570092,0.03399254668758973,31,5,0.0,0.0,0,5,1.4880739214453962,3,1.5800090176258774,8,2,0.8660254037844387,-0.4999999999999998,19
6,180.0,18,18,0,12,0,0,1.069805799524229,0.0,2.5126365004615354,66.66666666666666,0,0,0,0.009787391529616102,36.048064085447265,0.13946024221881276,37,6,2.08,2.08,1,6,1.40534337519692,5,3.428608314306824,8,3,0.8660254037844387,-0.4999999999999998,19
7,210.0,15,15,0,11,0,0,0.5524080498612793,0.0,1.9863749027228121,73.33333333333333,0,0,0,0.008167740929706452,30.040053404539385,0.03058017007053254,0,7,0.0,0.0,0,7,1.4018761849993673,3,4.818923877597385,8,3,0.8660254037844387,-0.4999999999999998,19
8,240.0,15,15,0,11,0,0,0.5053380655713475,0.0,1.6701879081722983,73.33333333333333,0,0,0,0.008179572591324517,30.040053404539385,0.09027738183154296,66,4,0.0,0.0,0,4,1.3390480277520738,9,4.658469544649971,8,4,0.8660254037844387,-0.4999999999999998,19
9,270.0,17,17,0,11,0,0,0.6968003718778701,0.0,1.919914082933322,64.70588235294117,0,0,0,0.009333323775675324,34.04539385847797,0.12044484218564525,0,3,0.0,0.0,0,3,1.861619966510717,2,1.9662121010139995,8,4,0.8660254037844387,-0.4999999999999998,19
10,300.0,18,18,0,11,0,0,0.680689901107581,0.0,2.02289866894872,61.111111111111114,0,0,0,0.009809375950592164,36.048064085447265,0.09427812229747234,10,3,0.0,0.0,0,3,1.5342092799317635,2,5.530842778053331,8,5,0.8660254037844387,-0.4999999999999998,19
11,330.0,16,16,0,13,0,0,0.6003778689325496,0.0,1.8333414786369069,81.25,0,0,0,0.00694385956593075,32.04272363150868,0.21428138448142633,235,4,0.0,0.0,0,4,1.476094865384899,6,4.847143114600827,8,5,0.8660254037844387,-0.4999999999999998,19
12,360.0,16,16,0,11,0,0,0.6980173718138788,0.0,1.8011628661648453,68.75,0,0,0,0.008745475401911756,32.04272363150868,0.14179591635383876,0,7,0.24,0.24,1,7,1.2801052506365034,7,4.270238631230019,8,6,0.8660254037844387,-0.4999999999999998,19
13,390.0,19,19,0,12,0,0,0.798730961408639,0.0,1.9018562429554666,63.1578947368421,0,0,0,0.008256822192768775,38.05073431241655,0.1789715408681929,35,10,6.62,9.16,2,10,1.2793218524071086,6,3.898655363878343,8,6,0.8660254037844387,-0.4999999999999998,19
14,420.0,17,17,0,11,0,0,0.7225501025620861,0.0,1.8973519915545256,64.70588235294117,0,0,0,0.009308862653575896,34.04539385847797,0.09714445594079889,0,7,6.54,10.56,2,7,1.2425902755608256,5,6.367408316154637,8,7,0.8660254037844387,-0.4999999999999998,19
15,450.0,14,14,0,12,0,0,0.14280685518384392,0.0,0.8148758001382739,85.71428571428571,0,0,0,0.0076992448152045576,28.037383177570092,0.032002957257150744,18,4,0.0,0.0,0,4,1.5333291918066252,2,5.179005466908042,8,7,0.8660254037844387,-0.4999999999999998,19
16,480.0,16,16,0,12,0,0,0.5579346016243073,0.0,1.7813887597702363,75.0,0,0,0,0.00876989898947628,32.04272363150868,0.10583514375198443,27,5,0.0,0.0,0,5,1.5719807124075387,4,4.065742347944251,8,8,0.8660254037844387,-0.4999999999999998,19
17,510.0,15,15,0,11,0,0,0.4891295254199624,0.0,1.9590075420951776,73.33333333333333,0,0,0,0.008213626283651016,30.040053404539385,0.03786874699055602,0,2,0.0,0.0,0,2,1.463612027480812,3,6.5128742530533055,8,8,0.8660254037844387,-0.4999999999999998,19
18,540.0,11,11,0,11,0,0,0.0,0.0,0.0,100.0,0,0,0,0.006235447675271132,22.029372496662216,0.0,0,3,0.0,0.0,0,3,1.4714701476115386,2,8.04135044039106,8,9,0.8660254037844387,-0.4999999999999998,19
19,570.0,14,14,0,11,0,0,0.41438863525806685,0.0,1.4815541138091644,78.57142857142857,0,0,0,0.007646418493078735,28.037383177570092,0.08231795844545908,0,5,0.0,0.0,0,5,1.8046145098061985,0,0.0,8,9,0.8660254037844387,-0.4999999999999998,19
20,600.0,19,17,2,11,0,0,0.7078844758665729,0.0,1.9456212271051587,57.89473684210527,0,0,0,0.010453427045864432,38.05073431241655,0.12838528792191786,6,7,5.88,6.04,2,7,1.236777953222304,4,3.313711303409622,8,10,0.8660254037844387,-0.4999999999999998,19
21,630.0,21,19,2,13,0,0,0.6054731113811261,0.0,1.6040587345438446,61.904761904761905,0,0,0,0.009412392995230565,42.05607476635514,0.1559112364986937,20,9,0.36,0.36,1,9,1.4066541686009255,3,2.8807097060860687,8,10,0.8660254037844387,-0.4999999999999998,19
22,660.0,18,17,1,12,0,0,0.6393216225398356,0.0,1.598904511153657,66.66666666666666,0,0,0,0.009902019210602265,36.048064085447265,0.1309814650542168,56,13,12.1,23.52,2,13,1.1943915336720872,4,3.6199354589103545,8,11,0.8660254037844387,-0.4999999999999998,19
23,690.0,16,16,0,12,0,0,0.44234848571197,0.0,1.7406610073146558,75.0,0,0,0,0.008799974581698854,32.04272363150868,0.07684217947074624,0,9,6.079999999999999,9.52,3,9,1.1164148518397399,8,5.080900869498247,8,11,0.8660254037844387,-0.4999999999999998,19
24,720.0,17,17,0,13,0,0,0.7122534776140278,0.0,2.1053793030831307,76.47058823529412,0,0,0,0.007411342237873562,34.04539385847797,0.11738809887722013,0,4,27.4,27.4,1,4,0.8181033114239163,6,3.0872342520713523,8,12,0.8660254037844387,-0.4999999999999998,19
25,750.0,16,15,1,11,0,0,0.6269359996346194,0.0,2.029133064333567,68.75,0,0,0,0.008801072433527348,32.04272363150868,0.08961510093899196,6,5,5.18,7.08,2,5,1.1850222423466092,4,1.785177363333754,8,12,0.8660254037844387,-0.4999999999999998,19
26,780.0,20,19,1,13,0,0,1.1945372786399455,0.0,2.5194202680727953,65.0,0,0,0,0.010831359325669967,40.05340453938585,0.20115500073783912,83,9,3.8800000000000003,4.36,3,9,1.385193761817214,7,3.1035429835799304,8,13,0.8660254037844387,-0.4999999999999998,19
27,810.0,20,20,0,13,0,0,0.8178930305539566,0.0,2.4910916453181446,65.0,0,0,0,0.010941633636011357,40.05340453938585,0.1385281033492994,37,7,0.0,0.0,0,7,1.359521277854762,3,5.869852506611973,8,13,0.8660254037844387,-0.4999999999999998,19
28,840.0,20,20,0,13,0,0,0.8652966444614175,0.0,2.1471980407820332,65.0,0,0,0,0.010936177558933622,40.05340453938585,0.1275699100944625,27,6,0.0,0.0,0,6,1.3043103023049023,5,2.218962457584166,8,14,0.8660254037844387,-0.4999999999999998,19
29,870.0,24,23,1,18,0,0,0.8847619467694869,0.0,1.687460599684479,75.0,0,0,0,0.012988276343681528,48.06408544726301,0.23397808435100007,24,5,2.88,2.88,1,5,1.3421673686780706,7,3.1415079761384535,8,14,0.8660254037844387,-0.4999999999999998,19
30,900.0,19,19,0,11,0,0,0.8465298234303394,0.0,2.107097497059201,57.89473684210527,0,0,0,0.01036575406393954,38.05073431241655,0.1323853963885734,0,8,2.6,2.6,1,8,1.4248673722998768,5,5.601332826800831,8,15,0.8660254037844387,-0.4999999999999998,19
31,930.0,13,13,0,11,0,0,0.32272984437118124,0.0,1.5414594831315416,84.61538461538461,0,0,0,0.007152252833598467,26.0347129506008,0.04032067725068215,10,11,4.74,9.32,2,11,1.2477704102863687,5,5.141279218444137,8,15,0.8660254037844387,-0.4999999999999998,19
32,960.0,17,17,0,11,0,0,0.7321190084425477,0.0,2.19187673209791,64.70588235294117,0,0,0,0.00927210104450893,34.04539385847797,0.12420267265338403,115,8,5.66,9.44,2,8,1.1811766154896857,8,6.250041314689634,8,16,0.8660254037844387,-0.4999999999999998,19
33,990.0,14,14,0,11,0,0,0.9670262482508082,0.0,2.0353703814965667,78.57142857142857,0,0,0,0.007936024313981441,247.0588235294118,0.13996867864005458,0,4,1.24,1.24,1,4,0.9932256853625474,2,5.4516698033930915,8,16,0.8660254037844387,-0.4999999999999998,19
