time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,11,11,0,6,0,0,2.256649750922032,0.0,4.1945366706952365,54.54545454545454,0,0,0,0.005425269771320139,22.029372496662216,0.25111609129843687,27,1,0.0,0.0,0,1,1.1267473020400591,2,5.052340209998246,8,0,0.8660254037844387,-0.4999999999999998,12
1,30.0,8,8,0,4,0,0,1.2048114151714326,0.0,3.499629456096195,50.0,0,0,0,0.0035306837159385447,16.02136181575434,0.10142268084638358,0,2,0.0,0.0,0,2,1.0988250347336084,1,6.6128367844924485,8,0,0.8660254037844387,-0.4999999999999998,12
2,60.0,9,9,0,4,0,0,1.4062172484358344,0.0,3.7755340400191164,44.44444444444444,0,0,0,0.004019726873072505,18.024032042723633,0.14003637352194637,66,1,0.0,0.0,0,1,1.5130551783599397,2,6.691980264142797,8,1,0.8660254037844387,-0.4999999999999998,12
3,90.0,10,10,0,5,0,0,1.6694985087880387,0.0,3.607369229744298,50.0,0,0,0,0.0043038341588074935,20.026702269692926,0.34267810708062857,91,1,0.0,0.0,0,1,1.438892671386226,2,4.894681506772712,8,1,0.8660254037844387,-0.4999999999999998,12
4,120.0,9,9,0,4,0,0,1.0449157390106123,0.0,2.2558031786379478,44.44444444444444,0,0,0,0.004384874546011035,18.024032042723633,0.2959761717533697,15,2,0.0,0.0,0,2,1.4638483235816089,1,5.810317022700928,8,2,0.8660254037844387,-0.4999999999999998,12
5,150.0,12,12,0,4,0,0,2.881905232950152,0.0,4.899503751441673,33.33333333333333,0,0,0,0.005147072418597067,24.032042723631506,0.1647799040667219,1,4,0.0,0.0,0,4,1.381177320940913,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,12
6,180.0,10,10,0,5,0,0,1.8252337937883263,0.0,3.6880206475616313,50.0,0,0,0,0.004288349104232209,20.026702269692926,0.29821067627921755,22,5,0.0,0.0,0,5,1.3521507904374668,2,2.902158975871752,8,3,0.8660254037844387,-0.4999999999999998,12
7,210.0,13,13,0,6,0,0,1.275044668964818,0.0,2.707675421320544,46.15384615384615,0,0,0,0.00554965127157835,26.0347129506008,0.3070878585140108,0,10,0.0,0.0,0,10,1.7590624291786654,2,2.700755234176685,8,3,0.8660254037844387,-0.4999999999999998,12
8,240.0,13,13,0,5,0,0,2.229954217332404,0.0,4.200059951284888,38.46153846153847,0,0,0,0.005619626571973131,26.0347129506008,0.24056249209270886,24,5,0.0,0.0,0,5,1.2567154856770564,1,5.892528934907127,8,4,0.8660254037844387,-0.4999999999999998,12
9,270.0,14,13,1,6,0,0,2.506579088855883,0.0,4.0565712738906585,42.857142857142854,0,0,0,0.006091685359464564,28.037383177570092,0.4253862401622759,19,4,0.0,0.0,0,4,1.087049004448645,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,12
10,300.0,12,12,0,8,0,0,1.4276984748558277,0.0,3.022828051108137,66.66666666666666,0,0,0,0.005321547136866854,24.032042723631506,0.3061840775868046,42,2,0.0,0.0,0,2,1.6575812749693437,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,12
11,330.0,12,12,0,7,0,0,1.6028068230890025,0.0,2.9304373900305105,58.333333333333336,0,0,0,0.005561923802566873,24.032042723631506,0.4810443261479527,63,1,0.0,0.0,0,1,1.4977555210622666,0,0.0,8,5,0.8660254037844387,-0.4999999999999998,12
12,360.0,17,17,0,5,0,0,3.0163233234090305,0.0,4.395203111804375,29.411764705882355,0,0,0,0.007382267025914551,34.04539385847797,0.3453061863918386,62,2,0.0,0.0,0,2,1.3695913630409216,1,4.173581811532991,8,6,0.8660254037844387,-0.4999999999999998,12
13,390.0,10,10,0,4,0,0,1.9000459685919668,0.0,4.0292381548072385,40.0,0,0,0,0.004855949613035527,20.026702269692926,0.23481194686251805,4,2,0.0,0.0,0,2,1.9423318823121691,1,7.458181323789727,8,6,0.8660254037844387,-0.4999999999999998,12
14,420.0,12,11,1,5,0,0,1.7956088776640156,0.0,4.0381343084309815,41.66666666666667,0,0,0,0.0053216076584477615,24.032042723631506,0.2391539554357049,32,5,0.0,0.0,0,5,2.0170726248240056,2,6.03490665386089,8,7,0.8660254037844387,-0.4999999999999998,12
15,450.0,26,26,0,12,0,0,2.2896106670340455,0.016175331174195055,3.5012443503603734,46.15384615384615,0,0,0,0.01114718977174757,52.0694259012016,0.518430883142232,100,5,22.2,22.2,1,5,1.043316193261739,2,2.8281978877869802,8,7,0.8660254037844387,-0.4999999999999998,12
16,480.0,18,18,0,9,0,0,1.742031364042709,0.0,2.8049485436928827,50.0,0,0,0,0.008370753607168368,36.048064085447265,0.34386592717635583,3,7,20.4,30.0,2,7,0.7723732515119486,2,4.9367356877726065,8,8,0.8660254037844387,-0.4999999999999998,12
17,510.0,12,12,0,5,0,0,2.0747502081359035,0.0,3.220858039254561,41.66666666666667,0,0,0,0.005167296766739669,24.032042723631506,0.24703810879956895,8,5,13.64,13.64,1,5,1.1452562028210707,5,5.911104573463917,8,8,0.8660254037844387,-0.4999999999999998,12
18,540.0,18,18,0,4,0,0,3.663119430113456,0.0,4.949333758089003,22.22222222222222,0,0,0,0.007742235659762056,36.048064085447265,0.351888846217894,0,7,0.64,0.64,1,7,1.2610218378033708,2,7.254493069089075,8,9,0.8660254037844387,-0.4999999999999998,12
19,570.0,13,13,0,4,0,0,1.9716002495776173,0.0,4.111248323536489,30.76923076923077,0,0,0,0.005723081581097205,26.0347129506008,0.182363891125774,0,6,4.52,4.52,1,6,1.3799295903990725,2,5.47703533452533,8,9,0.8660254037844387,-0.4999999999999998,12
20,600.0,11,11,0,4,0,0,1.628130327140562,0.0,3.238649857713973,36.36363636363637,0,0,0,0.005194983807361146,22.029372496662216,0.29098068874949173,0,2,0.86,0.88,2,2,1.361425411247642,0,0.0,8,10,0.8660254037844387,-0.4999999999999998,12
