time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,27,27,0,23,0,0,0.3976551376030876,0.0,1.4841354981565196,85.18518518518519,0,0,0,0.008479736040578008,54.07209612817089,0.08132787033619512,24,6,8.546666666666667,12.52,3,6,0.9261556224383681,5,3.621747722880967,8,0,0.8660254037844387,-0.4999999999999998,27
1,30.0,25,25,0,21,0,0,0.4547596018415518,0.0,1.5141294105767487,84.0,0,0,0,0.007851607444979638,50.06675567423231,0.10101117918625908,18,12,5.109999999999999,9.92,4,12,1.1468125423721005,4,4.285327523105472,8,0,0.8660254037844387,-0.4999999999999998,27
2,60.0,27,27,0,22,0,0,0.4329382970703143,0.0,1.4708991507726126,81.48148148148148,0,0,0,0.008479736040578008,54.07209612817089,0.11547446784085205,171,20,18.46,30.0,2,20,1.2490335919918294,4,4.323220531171557,8,1,0.8660254037844387,-0.4999999999999998,27
3,90.0,26,26,0,22,0,0,0.4060397915008716,0.0,1.4798905633693622,84.61538461538461,0,0,0,0.008165671742778822,52.0694259012016,0.10989373110899327,59,11,12.28,21.88,2,11,1.0772376715004734,10,4.666035499241223,8,1,0.8660254037844387,-0.4999999999999998,27
4,120.0,25,25,0,20,0,0,0.4928375934638643,0.0,1.8200706738592127,80.0,0,0,0,0.007851607444979638,50.06675567423231,0.08689887876839474,111,6,0.0,0.0,0,6,1.4383200423665299,10,4.821770690830085,8,2,0.8660254037844387,-0.4999999999999998,27
5,150.0,27,27,0,21,0,0,0.3896506376257525,0.0,1.6399684932356051,77.77777777777779,0,0,0,0.008479736040578008,54.07209612817089,0.057104759613022985,47,9,0.0,0.0,0,9,1.3051197298065602,5,5.496758608424834,8,2,0.8660254037844387,-0.4999999999999998,27
6,180.0,25,25,0,21,0,0,0.27653950744710876,0.0,1.205716317135498,84.0,0,0,0,0.007851607444979638,50.06675567423231,0.05127462090163471,0,9,0.0,0.0,0,9,1.2340753651856302,3,7.143056126494276,8,3,0.8660254037844387,-0.4999999999999998,27
7,210.0,28,28,0,24,0,0,0.47711924151530843,0.0,1.57374300271718,85.71428571428571,0,0,0,0.008793800338377194,56.074766355140184,0.11208877234474608,156,9,1.0399999999999998,1.52,3,9,1.2557085750178403,4,5.684879792194018,8,3,0.8660254037844387,-0.4999999999999998,27
8,240.0,27,27,0,22,0,0,0.36447741115639126,0.0,1.648390241110915,81.48148148148148,0,0,0,0.008479736040578008,54.07209612817089,0.07010205354761428,42,15,2.6,3.64,2,15,1.2910903428236646,2,2.560107723358227,8,4,0.8660254037844387,-0.4999999999999998,27
9,270.0,28,28,0,22,0,0,0.5024203944352658,0.0,1.6801563471264669,78.57142857142857,0,0,0,0.008793800338377194,56.074766355140184,0.11184804290683151,68,14,0.0,0.0,0,14,1.3274657590344239,6,2.5004315692638808,8,4,0.8660254037844387,-0.4999999999999998,27
10,300.0,30,30,0,22,0,0,0.6391038064127088,0.0,1.7455304346876221,73.33333333333333,0,0,0,0.009421928933975565,60.08010680907877,0.10265039068906107,22,6,2.04,2.04,1,6,1.1599952464219514,5,3.8013601060823583,8,5,0.8660254037844387,-0.4999999999999998,27
11,330.0,32,32,0,23,0,0,0.6882158943492539,0.0,2.067567183204062,71.875,0,0,0,0.010050057529573936,64.08544726301736,0.11696912939289716,142,6,11.839999999999998,29.12,3,6,1.0513271204021963,6,4.696178404379017,8,5,0.8660254037844387,-0.4999999999999998,27
12,360.0,28,28,0,22,0,0,0.3693373726901593,0.0,1.4528772343078025,78.57142857142857,0,0,0,0.008793800338377194,56.074766355140184,0.08780347976409625,105,8,26.42,30.0,2,8,0.9857912373682575,8,5.134492149760278,8,6,0.8660254037844387,-0.4999999999999998,27
13,390.0,33,33,0,22,0,0,0.8932630616746552,0.0,2.226323785455796,66.66666666666666,0,0,0,0.010351269696525304,66.08811748998664,0.1025644745204545,48,9,9.813333333333334,18.28,3,9,1.0446305629989239,4,6.105455660449886,8,6,0.8660254037844387,-0.4999999999999998,27
14,420.0,28,28,0,23,0,0,0.5469397156081519,0.0,1.6636933658567084,82.14285714285714,0,0,0,0.008793800338377194,56.074766355140184,0.09465067596835165,4,6,1.32,1.32,1,6,1.74268128624819,5,4.5686784559719245,8,7,0.8660254037844387,-0.4999999999999998,27
15,450.0,25,25,0,21,0,0,0.28685497671084165,0.0,1.4002483641473238,84.0,0,0,0,0.007851607444979638,50.06675567423231,0.042463496936320545,16,6,0.0,0.0,0,6,1.4982135966564623,8,4.779548401121848,8,7,0.8660254037844387,-0.4999999999999998,27
16,480.0,26,26,0,21,0,0,0.4869527220715599,0.0,2.043410453064108,80.76923076923077,0,0,0,0.008165671742778822,52.0694259012016,0.047903663901678877,85,7,1.48,1.48,1,7,1.3461200483446143,3,4.718594824505806,8,8,0.8660254037844387,-0.4999999999999998,27
17,510.0,26,26,0,21,0,0,0.28896869881408527,0.0,1.3172734533739006,80.76923076923077,0,0,0,0.008165671742778822,52.0694259012016,0.03172758344858389,0,10,3.84,3.84,1,10,1.5328396587563846,2,5.091566550257195,8,8,0.8660254037844387,-0.4999999999999998,27
18,540.0,27,27,0,22,0,0,0.32549447377713236,0.0,1.5133039596099782,81.48148148148148,0,0,0,0.008479736040578008,54.07209612817089,0.03548267467786797,0,12,0.4,0.4,1,12,1.6449992151861879,4,4.588887226354638,8,9,0.8660254037844387,-0.4999999999999998,27
19,570.0,28,28,0,22,0,0,0.49897765307905984,0.0,1.763500034976089,78.57142857142857,0,0,0,0.008793800338377194,56.074766355140184,0.053864253243696605,13,9,4.74,6.28,2,9,1.3113802057276922,8,5.192647284952669,8,9,0.8660254037844387,-0.4999999999999998,27
20,600.0,27,27,0,23,0,0,0.33410742426726564,0.0,1.449933718305787,85.18518518518519,0,0,0,0.008479736040578008,54.07209612817089,0.040218566956958364,0,8,4.32,4.32,1,8,1.3536693005603122,6,4.81645499813793,8,10,0.8660254037844387,-0.4999999999999998,27
21,630.0,31,31,0,24,0,0,0.6081077797944673,0.0,1.8043901742236081,77.41935483870968,0,0,0,0.00973599323177475,62.082777036048064,0.09590090966452551,38,15,6.706666666666667,9.0,3,15,1.190308404888919,5,4.2314596510563005,8,10,0.8660254037844387,-0.4999999999999998,27
22,660.0,34,34,0,23,0,0,0.6478308778802896,0.0,1.7084508299299017,67.64705882352942,0,0,0,0.010678186125172308,68.09078771695594,0.07400768043379037,0,15,20.293333333333333,27.84,3,15,1.1075851631433065,5,4.91931805582212,8,11,0.8660254037844387,-0.4999999999999998,27
23,690.0,28,28,0,24,0,0,0.3618313000634911,0.0,1.4792089149818222,85.71428571428571,0,0,0,0.008793800338377194,56.074766355140184,0.07223331451991113,0,22,1.28,1.28,1,22,1.2873028569645084,1,7.285281044366204,8,11,0.8660254037844387,-0.4999999999999998,27
24,720.0,27,27,0,26,0,0,0.33101727387415236,0.0,1.386519466196915,96.29629629629629,0,0,0,0.008479736040578008,54.07209612817089,0.10063239297317524,95,13,6.2,7.48,2,13,1.187178364350992,6,4.742491289563058,8,12,0.8660254037844387,-0.4999999999999998,27
25,750.0,29,29,0,24,0,0,0.3880132241784364,0.0,1.5727215229217182,82.75862068965517,0,0,0,0.00910786463617638,58.07743658210948,0.04828974151234966,27,9,0.94,1.24,2,9,1.3324923746207495,5,4.05899462604299,8,12,0.8660254037844387,-0.4999999999999998,27
