time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,15,13,2,3,0,0,4.802595683544009,0.0,6.649800807009677,20.0,0,0,0,0.003341539350649523,30.040053404539385,0.21354103641872216,11,5,1.98,2.28,2,5,1.2628086118495065,1,5.9762287658539845,8,0,0.8660254037844387,-0.4999999999999998,03
1,30.0,16,13,3,3,0,0,5.580092983788069,0.0,7.432836908445397,18.75,0,0,0,0.0034824815021815333,32.04272363150868,0.2609575137743339,0,3,0.0,0.0,0,3,1.5041457486897876,0,0.0,8,0,0.8660254037844387,-0.4999999999999998,03
2,60.0,16,15,1,3,0,0,5.510797423946323,0.0,7.026290545897666,18.75,0,0,0,0.002221525914375778,32.04272363150868,0.32154622736098615,14,1,0.0,0.0,0,1,1.6655135940547,0,0.0,8,1,0.8660254037844387,-0.4999999999999998,03
3,90.0,8,8,0,3,0,0,2.925393105898035,0.0,6.285960260490504,37.5,0,0,0,0.0017942883230565043,16.02136181575434,0.09605794733863722,0,0,0.0,0.0,0,0,0.0,0,0.0,8,1,0.8660254037844387,-0.4999999999999998,03
4,120.0,17,16,1,5,0,0,4.5550583199195485,0.0,6.268860725126733,29.411764705882355,0,0,0,0.0024328953809682054,34.04539385847797,0.26275472752647594,0,0,0.0,0.0,0,0,0.0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,03
5,150.0,24,24,0,5,0,0,6.016774112394371,3.7412754855998287,6.587589307159411,20.833333333333336,0,0,0,0.003320549406781617,48.06408544726301,0.4500441120718047,108,0,0.0,0.0,0,0,0.0,0,0.0,8,2,0.8660254037844387,-0.4999999999999998,03
6,180.0,12,11,1,3,0,0,4.952709887407291,0.0,6.376839914420916,25.0,0,0,0,0.0016529166940593765,24.032042723631506,0.44552034723819056,159,1,0.0,0.0,0,1,1.5512913708657452,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,03
7,210.0,9,9,0,3,0,0,3.978159135689591,0.0,6.552746957538439,33.33333333333333,0,0,0,0.0012072189490147116,18.024032042723633,0.20251996337900577,82,1,0.0,0.0,0,1,1.5677209351448302,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,03
8,240.0,11,11,0,3,0,0,4.0231995415835655,0.0,6.437213374892545,27.27272727272727,0,0,0,0.0015071640499349575,22.029372496662216,0.3051685861955289,45,2,0.0,0.0,0,2,3.9259034414543077,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,03
9,270.0,9,9,0,4,0,0,3.9067576361443503,0.0,6.512424515144108,44.44444444444444,0,0,0,0.0019407173914999106,18.024032042723633,0.2805724793930303,31,0,0.0,0.0,0,0,0.0,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,03
