time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,22,22,0,15,0,0,0.8536355719849607,0.0,1.8844058293525252,68.18181818181817,0,0,0,0.007282304125548645,44.05874499332443,0.1565359599419946,149,8,1.64,1.64,1,8,1.2894400908417218,4,4.100765898636399,8,0,0.8660254037844387,-0.4999999999999998,21
1,30.0,24,24,0,16,0,0,0.45795633582361445,0.0,1.518068349765291,66.66666666666666,0,0,0,0.00814629450562978,48.06408544726301,0.08409276619292946,39,8,6.44,12.16,2,8,1.1162765124538006,1,3.6573022555208445,8,0,0.8660254037844387,-0.4999999999999998,21
2,60.0,27,27,0,21,0,0,0.5990918003652721,0.0,1.5797872116615044,77.77777777777779,0,0,0,0.009164581318833501,54.07209612817089,0.1552481126626286,53,14,14.72,14.72,1,14,1.3096219290307565,10,3.474491640169183,8,1,0.8660254037844387,-0.4999999999999998,21
3,90.0,23,23,0,19,0,0,0.5072159319457715,0.0,1.6100322986287854,82.6086956521739,0,0,0,0.007806865567895205,46.061415220293725,0.107588801843087,0,17,0.18,0.24,2,17,1.3419872980057528,11,3.764948789537842,8,1,0.8660254037844387,-0.4999999999999998,21
4,120.0,26,26,0,19,0,0,0.5107440678869584,0.0,1.3845909725164132,73.07692307692307,0,0,0,0.008856722809851872,52.0694259012016,0.1330398399133066,11,9,3.0800000000000005,6.36,3,9,1.2141533592646014,4,2.469501729315402,8,2,0.8660254037844387,-0.4999999999999998,21
5,150.0,25,25,0,16,0,0,0.8136558042932595,0.0,2.234834382775106,64.0,0,0,0,0.008769234753225915,50.06675567423231,0.1025367535340702,0,7,2.04,3.92,2,7,1.2329455017536795,6,4.93682370967185,8,2,0.8660254037844387,-0.4999999999999998,21
6,180.0,19,19,0,16,0,0,0.18247098326522257,0.0,1.0555414238707808,84.21052631578947,0,0,0,0.006588398478695283,38.05073431241655,0.04471279544822296,0,12,2.92,4.4,2,12,1.3101249502627763,7,4.477245395602466,8,3,0.8660254037844387,-0.4999999999999998,21
7,210.0,17,16,1,16,0,0,0.03243137243012738,0.0,0.49393253904776996,94.11764705882352,0,0,0,0.006052882982805353,34.04539385847797,0.004228153193362613,7,11,2.2,2.2,1,11,1.4248501506311462,3,2.482326593484981,8,3,0.8660254037844387,-0.4999999999999998,21
8,240.0,21,20,1,20,0,0,0.5519651957332373,0.0,1.7317920712284738,95.23809523809523,0,0,0,0.007289040029459894,42.05607476635514,0.1486316166201885,83,14,3.86,5.56,2,14,1.353291510681336,5,4.208320944618201,8,4,0.8660254037844387,-0.4999999999999998,21
9,270.0,20,20,0,16,0,0,0.3643352023875298,0.0,1.4340041010171143,80.0,0,0,0,0.007012802362896867,40.05340453938585,0.05386279307353687,0,13,2.48,2.48,1,13,1.3762363512436335,11,5.281404894811379,8,4,0.8660254037844387,-0.4999999999999998,21
10,300.0,21,21,0,17,0,0,0.3998453660864024,0.0,1.5262962832671014,80.95238095238095,0,0,0,0.007321881914332949,42.05607476635514,0.11594128564108894,86,6,0.0,0.0,0,6,1.444828500608927,5,3.5954547742463774,8,5,0.8660254037844387,-0.4999999999999998,21
11,330.0,18,18,0,16,0,0,0.14481634789871148,0.0,1.047434444644038,88.88888888888889,0,0,0,0.006181022328737979,36.048064085447265,0.024461676309956923,0,8,11.6,11.6,1,8,1.4202413784089538,2,4.601097418297349,8,5,0.8660254037844387,-0.4999999999999998,21
12,360.0,18,18,0,16,0,0,0.18266818133647084,0.0,1.2969584228047077,88.88888888888889,0,0,0,0.00636395499447868,36.048064085447265,0.019625861296290507,0,15,5.55,7.36,4,15,1.243508366231793,5,6.346196324925233,8,6,0.8660254037844387,-0.4999999999999998,21
13,390.0,25,25,0,16,0,0,0.813185084108499,0.0,2.213879654446495,64.0,0,0,0,0.008721312521168683,50.06675567423231,0.12762046557753073,77,12,5.026666666666666,7.92,3,12,1.1893806492291288,4,5.333924220616285,8,6,0.8660254037844387,-0.4999999999999998,21
14,420.0,24,24,0,16,0,0,0.6456714581983158,0.0,1.7419536749223923,66.66666666666666,0,0,0,0.008387286438636243,48.06408544726301,0.1091642435682199,0,8,1.36,2.16,2,8,1.2477201563783171,7,6.366535801843269,8,7,0.8660254037844387,-0.4999999999999998,21
15,450.0,17,17,0,16,0,0,0.16126223395592074,0.0,1.1147343756658723,94.11764705882352,0,0,0,0.006049053491955273,34.04539385847797,0.009741397764025873,0,11,0.0,0.0,0,11,1.277040945511918,10,4.652937492323059,8,7,0.8660254037844387,-0.4999999999999998,21
16,480.0,19,19,0,17,0,0,0.2552119464032897,0.0,1.105117361285173,89.47368421052632,0,0,0,0.0067649868631353945,38.05073431241655,0.06896380895704822,36,8,0.0,0.0,0,8,1.408794553687382,5,2.466214235509627,8,8,0.8660254037844387,-0.4999999999999998,21
17,510.0,30,30,0,18,0,0,0.9465738959101286,0.0,2.2116158207138663,60.0,0,0,0,0.01057583338757335,60.08010680907877,0.17088954939181472,127,6,7.140000000000001,8.48,2,6,1.3495805309622564,5,1.9704008787812648,8,8,0.8660254037844387,-0.4999999999999998,21
