time_bin,timestamp,total_vehicles,car_count,truck_count,total_stopped_vehicles,avg_queue_length,max_queue_length,avg_speed,median_speed,speed_std,percent_stopped,avg_lane_occupancy,max_lane_occupancy,num_active_lanes,traffic_density,flow_rate,avg_acceleration,harsh_braking_count,pedestrian_count,avg_ped_waiting_time,max_ped_waiting_time,stopped_pedestrians,ped_crossing_demand,avg_ped_speed,bicycle_count,avg_bicycle_speed,hour_of_day,minute_of_hour,time_of_day_sin,time_of_day_cos,recording_id
0,0.0,13,12,1,5,0,0,1.9315757042552122,0.0,3.4271740438728324,38.46153846153847,0,0,0,0.005630399689941464,26.0347129506008,0.3109688162122971,23,2,0.0,0.0,0,2,2.0537560866703313,1,5.500040072518548,8,0,0.8660254037844387,-0.4999999999999998,14
1,30.0,15,15,0,4,0,0,3.8829614676875823,0.0,5.508122000960406,26.666666666666668,0,0,0,0.006704712650955223,30.040053404539385,0.24875646198041013,41,0,0.0,0.0,0,0,0.0,2,6.1128479972973775,8,0,0.8660254037844387,-0.4999999999999998,14
2,60.0,10,10,0,7,0,0,1.597339224295587,0.0,3.0440906236337137,70.0,0,0,0,0.004494207199366345,20.026702269692926,0.49956538489781777,66,2,0.0,0.0,0,2,1.7145412193583827,3,3.274049493546076,8,1,0.8660254037844387,-0.4999999999999998,14
3,90.0,15,15,0,5,0,0,3.0692532970942614,0.003402706795128281,4.589566589626774,33.33333333333333,0,0,0,0.006682247079516759,30.040053404539385,0.3558462595735477,30,2,0.0,0.0,0,2,1.756401479943703,3,3.7088865146417347,8,1,0.8660254037844387,-0.4999999999999998,14
4,120.0,7,7,0,4,0,0,1.149456297638618,0.0,3.4086355886674786,57.14285714285714,0,0,0,0.00345394818363281,14.018691588785046,0.12125109487472474,0,2,0.0,0.0,0,2,1.47315087746995,2,6.156515244843749,8,2,0.8660254037844387,-0.4999999999999998,14
5,150.0,8,7,1,4,0,0,1.6058306620825655,0.0,3.545526430406819,50.0,0,0,0,0.004156977219368443,16.02136181575434,0.2660989473006611,4,3,0.0,0.0,0,3,1.5032298556502377,1,3.849237201942215,8,2,0.8660254037844387,-0.4999999999999998,14
6,180.0,10,10,0,4,0,0,2.4258752597517823,0.0,3.686170162109168,40.0,0,0,0,0.004533836886123933,20.026702269692926,0.181055080138942,35,4,0.0,0.0,0,4,1.3561123921625728,1,5.4510863973392825,8,3,0.8660254037844387,-0.4999999999999998,14
7,210.0,7,7,0,3,0,0,1.6605340674154863,0.0,4.265507156864649,42.857142857142854,0,0,0,0.0034560058235009747,14.018691588785046,0.17709499203912163,11,5,0.0,0.0,0,5,1.64098644077378,0,0.0,8,3,0.8660254037844387,-0.4999999999999998,14
8,240.0,14,14,0,5,0,0,2.70323348455103,0.015474480186203442,3.643582395333025,35.714285714285715,0,0,0,0.006195537076230053,28.037383177570092,0.5205353076725875,17,3,0.0,0.0,0,3,1.7556160856285166,0,0.0,8,4,0.8660254037844387,-0.4999999999999998,14
9,270.0,9,9,0,4,0,0,1.6741124036170505,0.0,3.8987550924525847,44.44444444444444,0,0,0,0.0042548220866545335,18.024032042723633,0.2012107026297384,0,6,0.0,0.0,0,6,1.4657210652155692,2,6.307161225963274,8,4,0.8660254037844387,-0.4999999999999998,14
10,300.0,22,21,1,5,0,0,3.126102258854261,1.156106030474714,3.660360816610941,22.727272727272727,0,0,0,0.009628324954009122,44.05874499332443,0.6614717217218496,146,6,0.0,0.0,0,6,1.4422157138680933,2,7.182987713038622,8,5,0.8660254037844387,-0.4999999999999998,14
11,330.0,14,14,0,6,0,0,1.749236925138242,0.0023060614803046726,3.094068943232767,42.857142857142854,0,0,0,0.007514606171501882,28.037383177570092,0.5046890279537588,41,6,3.76,3.76,1,6,1.3536616431723976,2,8.607438728063299,8,5,0.8660254037844387,-0.4999999999999998,14
12,360.0,13,13,0,5,0,0,2.2208351767310277,0.002239505494369475,4.296618089248374,38.46153846153847,0,0,0,0.005875660553384181,26.0347129506008,0.21959471906994407,1,9,1.7,2.36,2,9,1.3221258668799838,3,2.8240441387947044,8,6,0.8660254037844387,-0.4999999999999998,14
13,390.0,13,13,0,5,0,0,2.2965539255997074,0.0,3.5403956956599774,38.46153846153847,0,0,0,0.0058520983720422035,26.0347129506008,0.35446742313663343,8,9,4.4399999999999995,5.56,2,9,1.449279118328549,4,2.778993546821415,8,6,0.8660254037844387,-0.4999999999999998,14
14,420.0,15,15,0,3,0,0,2.8934603704167157,0.0,4.136598883048843,20.0,0,0,0,0.0067633400809621975,30.040053404539385,0.4595551588660322,51,6,11.68,11.68,1,6,1.3535968625446522,3,3.4460854995108967,8,7,0.8660254037844387,-0.4999999999999998,14
15,450.0,12,12,0,3,0,0,2.9323930113548373,0.0,4.819598773746149,25.0,0,0,0,0.005396928453594097,24.032042723631506,0.3364845219046772,0,6,0.0,0.0,0,6,1.431928261948424,3,5.618598114669392,8,7,0.8660254037844387,-0.4999999999999998,14
16,480.0,11,11,0,4,0,0,2.669314172024546,0.0,4.489308503872986,36.36363636363637,0,0,0,0.0049775967650645845,22.029372496662216,0.3249652468287786,38,10,5.48,5.48,1,10,1.4649921476744094,7,6.261186539892504,8,8,0.8660254037844387,-0.4999999999999998,14
17,510.0,9,9,0,3,0,0,2.368292839580339,0.0,4.206151264922625,33.33333333333333,0,0,0,0.0040831659318925255,18.024032042723633,0.3096139901298787,54,11,2.76,2.76,1,11,1.4319401705614523,5,4.376841337983958,8,8,0.8660254037844387,-0.4999999999999998,14
18,540.0,7,7,0,5,0,0,0.8948289608927315,0.0,2.6884313248467118,71.42857142857143,0,0,0,0.0035797215722077115,14.018691588785046,0.1524813350072516,0,12,3.8,3.8,1,12,1.399854438565289,4,4.212459018157181,8,9,0.8660254037844387,-0.4999999999999998,14
19,570.0,7,7,0,3,0,0,1.6167792138498043,0.0,4.362930014430715,42.857142857142854,0,0,0,0.003388478773894669,14.018691588785046,0.07941851809182927,0,12,0.0,0.0,0,12,1.424084311483413,3,4.49636733813469,8,9,0.8660254037844387,-0.4999999999999998,14
20,600.0,13,13,0,5,0,0,2.205504049649681,0.0,3.976372073734195,38.46153846153847,0,0,0,0.006130410583231066,26.0347129506008,0.3660159080957325,24,4,0.0,0.0,0,4,1.6186034621990697,2,4.774400963449201,8,10,0.8660254037844387,-0.4999999999999998,14
